962-18-9244,Jesse,Day,Male,"Atlanta, GA",27
513-07-5548,Louise,White,Female,"Houston, Texas",20
557-73-0296,Kenneth,Gonzalez,Male,"Oxford, UK",29
123-05-2651,Joe,Daniels,Male,"Wallington, Surrey, England",15
683-61-4378,Melissa,Knight,Female,United States,20
888-29-9634,Carl,Riley,Male,"Santa Barbara, California",17
762-63-7238,Ann,Payne,Female,"Middlesbrough, England",31
198-15-7452,Jason,Burns,Male,"Kingston, Ontario, Canada",31
352-27-6919,Albert,Rice,Male,California - LA,22
637-06-1896,Donald,Cole,Male,"Middlesbrough, England",33
965-59-7677,Jesse,Bowman,Male,"Seattle, WA",40
684-61-8801,Albert,Riley,Male,"Los Angeles, CA",23
761-99-4331,Brandon,Fernandez,Male,"Campbell, CA",17
181-13-5082,Theresa,Cruz,Female,"Santa Cruz, CA",14
586-07-2462,Sara,Thompson,Female,United Kingdom,16
463-47-4689,Ralph,Rice,Male,UK,16
197-98-0736,Henry,Watson,Male,"Hermosa Beach, CA",37
485-58-6569,Carolyn,Watkins,Female,"SALINAS, California",30
466-89-1301,Phyllis,Mills,Female,"San Francisco, CA",31
862-72-6557,Donald,Wagner,Male,"Liverpool, England",37
364-00-6609,Juan,Lane,Male,"St. Joseph, MO",26
251-84-1600,Roger,Larson,Male,"Minneapolis, MN",25
885-30-5356,Jack,Marshall,Male,LDN,21
933-87-8623,Rebecca,Fox,Female,"New York, NY",32
871-11-7019,Kimberly,Jordan,Female,"Brooklyn, NY",19
467-49-9061,Jack,Parker,Male,"Galveston, TX",22
583-18-5721,Jacqueline,Stevens,Female,"Barranquilla, Colombia",30
257-57-6408,Jerry,Baker,Male,"Geneva, NY",16
472-70-8288,Larry,Powell,Male,"Los Angeles, CA",25
583-89-8619,Deborah,Murray,Female,"Hartford, CT",30
958-50-0709,Shawn,Woods,Male,"New York, NY",37
114-90-7449,David,Harper,Male,"Boston, MA",37
176-54-9988,Larry,Lawson,Male,"Fort Meyers, FL",39
411-81-9324,Adam,Simpson,Male,LOWELL,15
727-15-5363,Irene,Davis,Female,"Las Vegas, NV",24
111-25-9684,Philip,Burns,Male,"Bay City, MI",32
282-57-5315,David,Porter,Male,California - LA,19
176-56-6393,Howard,Sullivan,Male,"Harlem, New York",21
529-46-5043,Antonio,Banks,Male,Wisconsin,31
895-09-8889,Justin,Turner,Male,"Orange County, CA",34
426-40-3143,Randy,Mccoy,Male,"Sayreville, NJ",29
260-98-6552,Heather,Parker,Female,Sweden,33
454-99-3814,Sean,Carroll,Male,"Sacramento, CA",35
132-80-6907,Amanda,Larson,Female,"Ohsawa, Ontario",37
152-18-1385,Kathleen,Robertson,Female,Louisiana,39
203-36-4831,Kevin,Martinez,Male,"Athens, GA",21
559-43-2592,Jessica,James,Female,Atlanta  Ga,22
166-26-0909,Doris,Willis,Female,"Wallington, Surrey, England",20
497-59-5911,Doris,Welch,Female,"Dublin, Ireland",40
494-86-2019,David,Cruz,Male,"San Francisco, CA",32
563-46-4411,Samuel,Murphy,Male,"Pasadena, CA",14
787-03-1453,Lawrence,Mcdonald,Male,Sweden,36
790-00-0397,Christina,Lawson,Female,"Marshville, NC",15
174-44-8028,Henry,Bailey,Male,"St Michael, Barbados ",40
967-78-2230,David,Riley,Male,"Queens, NY",34
149-77-5361,Steve,Fisher,Male,"Escatawpa, MS",32
368-21-6825,Margaret,Wells,Female,"Escatawpa, MS",18
128-12-7755,Ronald,Watson,Male,"Venice, CA",28
454-30-4870,Samuel,Reyes,Male,"Aberdeen, WA",40
315-55-1302,Thomas,Crawford,Male,"Lawton, OK",22
668-15-4086,Donald,Pierce,Male,"Bergen, Norway",23
617-70-5599,Daniel,Dean,Male,LA California,25
359-93-0678,Ryan,Reynolds,Male,"Barranquilla, Colombia",16
409-65-2714,Carol,Cooper,Female,"Paris, France",18
965-81-1086,David,Gomez,Male,"Los Angeles, Ca",26
615-07-0021,Wayne,Smith,Male,Chicago,29
110-75-7265,Kathy,Reynolds,Female,Scotland,23
145-65-1126,Evelyn,Russell,Female,"Poughkeepsie, New York / Pompano Beach, Flori",39
881-84-7095,Sara,Frazier,Female,"Lee's Summit, MO",34
295-12-8259,Juan,Hawkins,Male,"Seattle, WA",19
462-61-3247,Jacqueline,Weaver,Female,"Los Angeles, CA",25
241-99-5844,Kathy,Ellis,Female,"Beverly, Massachusetts",34
835-36-2329,Carlos,Parker,Male,"Sacramento, CA",16
874-22-8638,Martha,Frazier,Female,"Sevenoaks, United Kingdom",38
873-62-9381,Matthew,Robinson,Male,"Sacramento, CA",32
453-50-7973,Donna,Gilbert,Female,"Ibadan, Nigeria",24
420-72-9661,Victor,Richardson,Male,"Minneapolis, MN",30
976-74-3325,Alice,Austin,Female,"Nashville, Tennessee",36
275-06-9668,Brian,Lawson,Male,"London, England",30
954-97-9523,Thomas,Gray,Male,"Wilmette, IL",25
298-76-3694,Shirley,Ellis,Female,"Sevenoaks, United Kingdom",25
671-59-9300,Justin,Hicks,Male,"The Bronx, New York",18
540-97-8022,Elizabeth,Harvey,Female,"Anderson, IN",40
901-28-1849,Rachel,Hawkins,Female,"Lund, Sweden",37
581-71-5322,Jimmy,Ford,Male,California - LA,34
119-09-1657,Sharon,Lawson,Female,"ALBUCRAZY, NEW MEXICO",21
490-69-6934,Eugene,Williams,Male,"Hunington, Long Island, NY",31
690-91-2215,Teresa,Kim,Female,Vrsac,21
815-63-1226,Alan,Wheeler,Male,City of Angels,25
431-32-4867,Frances,Turner,Female,"Los Angeles, CA",14
638-40-2890,Victor,Hernandez,Male,"Austin, TX",37
636-38-4984,Ernest,Henderson,Male,"Los Angeles, Ca",39
318-22-7225,Sara,Young,Female,"Lyon, FR",27
878-16-0598,Andrew,Brooks,Male,"Boston, MA",31
253-38-5927,Craig,Morrison,Male,"Arles, France",17
977-53-7580,Cynthia,Turner,Female,"Poway, CA",25
206-36-3024,Martha,Moore,Female,California - LA,16
750-00-2734,Cheryl,Hill,Female,"Braintree, Essex, England",38
180-67-2085,Chris,Brooks,Male,"San Francisco, CA",30
332-57-1958,Ralph,Lawrence,Male,"Long Island, New York",26
882-43-2375,Victor,Perry,Male,"Los Angeles, Ca",19
353-19-4638,Anne,Freeman,Female,"Berkeley, CA",21
600-13-8049,Raymond,Anderson,Male,"New York, NY [Queens]",33
162-65-6436,Sandra,Griffin,Female,"San Juan, Puerto Rico",36
218-25-2866,Scott,Perry,Male,"Houston, TX",19
220-11-0521,Ronald,Wagner,Male,"Oakland, CA",26
470-97-7683,Lois,Hawkins,Female,San Francisco Bay Area,14
930-57-2671,Karen,Burns,Female,"Morris Plains, NJ",24
573-96-3028,Robert,Schmidt,Male,Wales,36
257-92-7106,Benjamin,Parker,Male,"Manchester, England",36
908-77-9363,Barbara,Woods,Female,"New York, NY",33
937-14-4760,Julie,Hunt,Female,"Los Angeles, California",40
548-22-4880,Sean,Clark,Male,"Vidor, TX",20
578-79-8702,Anna,Elliott,Female,"NORTH FORT MYERS, Florida",19
785-81-4871,Wanda,Scott,Female,"London, England",25
253-26-1262,Sharon,Chavez,Female,"Chicago, IL",28
854-22-2492,Sara,Garrett,Female,"Medicine Lodge, KS",36
762-96-1301,Amanda,Romero,Female,"Coral Spring, FL",40
484-78-9960,Frank,Alvarez,Male,"Severn, MD",14
644-95-1134,Amanda,Montgomery,Female,Arizona,36
650-79-8354,Adam,Ward,Male,"Fort Worth, TX",25
468-45-7406,Juan,Foster,Male,"Sydney, Australia",29
575-05-9079,Carolyn,Long,Female,"Huntington, WV",27
397-82-4784,Paula,Garza,Female,"Orange County, CA",29
978-39-9942,Janice,Reyes,Female,"Helsinki, Finland",17
392-68-5311,Wayne,Gardner,Male,"Seattle, WA",25
446-47-6382,Patrick,Tucker,Male,"San Francisco, CA",26
722-76-1291,Steve,Willis,Male,"Sacramento, CA",33
381-43-1206,William,Harvey,Male,"Burlington, Ontario, Canada",14
589-05-0928,Howard,Black,Male,"Cincinnati, OH",18
293-26-1191,Stephanie,Bell,Female,"Dayton, OH",20
284-81-4056,Scott,Fisher,Male,"Nashville, Tennessee",27
336-20-4275,Eric,Spencer,Male,"Compton, California, USA.",31
424-52-5378,Brandon,Thomas,Male,"Buffalo, New York",30
916-00-1310,Roger,Parker,Male,"Fort Meyers, FL",18
261-29-3806,Roger,Larson,Male,"Volos, Greece",35
923-47-4591,Andrew,Peterson,Male,Vernet les Bains,19
293-10-7632,Henry,Richardson,Male,Seattle,36
773-09-1848,Earl,Reyes,Male,"Hacienda Heights, CA",24
855-19-3208,Christopher,Howard,Male,"H�enlinna, Finland",17
886-77-1408,Jesse,Green,Male,Norrtälje,27
365-87-3736,Nancy,Romero,Female,"Gainesville, FL",18
541-92-4487,Carolyn,Robertson,Female,UK,32
944-86-5524,Lori,Myers,Female,"Fairfax, California",26
379-53-2214,Louis,Adams,Male,"Atlanta, GA",27
224-44-1887,Rose,Romero,Female,New Jersey,37
193-05-2584,Ronald,Fisher,Male,"Morris Plains, NJ",40
976-27-5723,Thomas,Wood,Male,Alabama,36
244-70-8349,Christina,Murphy,Female,Minneapolis MN,28
705-06-6549,Teresa,Sanders,Female,"Boston, MA",32
206-77-6266,Denise,Smith,Female,"Los Angeles, Ca",16
596-14-7843,Jeffrey,Jacobs,Male,"Oslo, Norway",33
558-09-4370,Julie,Wallace,Female,"Chicago, IL",24
865-31-2025,Jeffrey,Little,Male,"San Francisco, CA",25
917-46-7840,Ronald,Chavez,Male,"Coral Spring, FL",29
388-69-6682,Bonnie,Ellis,Female,Vrsac,20
975-43-9275,Juan,Morgan,Male,"Greenwood, MS",32
218-56-2373,Scott,Cole,Male,"Seattle, USA",23
848-43-0031,Steve,Walker,Male,Ohio,17
423-62-8153,Marilyn,James,Female,"Heston, Middlesex, England",37
354-38-8473,Steve,Berry,Male,"J�ping, Sweden",30
325-13-3694,Louise,Kennedy,Female,"Gainesville, FL",29
736-41-1874,Thomas,Davis,Male,"HOLLYWOOD, California",35
475-77-2743,Debra,Mccoy,Female,"Ibadan, Nigeria",36
686-50-7986,Albert,Hudson,Male,Wyoming,35
502-73-3511,Maria,Perez,Female,"Hamilton, Ohio",36
724-13-3740,Ronald,Walker,Male,"Buenos Aires, Argentina",17
322-03-7592,Nancy,Jordan,Female,"Berlin, Germany",33
693-96-9994,Antonio,Russell,Male,"London, England",21
131-75-3406,Evelyn,Medina,Female,"Philadelphia, Pennsylvania, U.S.",35
103-77-8619,Walter,Foster,Male,"Huntington, WV",34
246-34-2280,Howard,Green,Male,"Whitby, Yorkshire, England",22
305-17-1536,Ronald,Rose,Male,"Brookyln, NY",20
430-07-7875,Jeremy,Montgomery,Male,"New York, NY",17
548-48-2984,Carolyn,Arnold,Female,"Oakland, CA",16
562-83-0474,Keith,Cole,Male,Houston,21
738-63-2701,Robin,Powell,Female,"Cleveland, OH",35
664-28-3635,Cheryl,Gardner,Female,"Los Angeles, CA",38
928-47-9993,Ernest,Miller,Male,"Pasadena, CA",37
537-76-9514,Matthew,Montgomery,Male,Los Angeles &amp; New York,29
210-60-6682,Jeffrey,Bell,Male,"Kingston, Jamaica",21
819-49-2996,Rachel,Spencer,Female,London,40
396-10-7369,Lois,Ward,Female,LA / NYC,29
993-15-2167,Jonathan,Torres,Male,"Los Angeles, CA",29
161-59-1241,Tammy,Romero,Female,"Los Angeles, CA",33
660-34-4131,Thomas,Wilson,Male,"Houma, LA",14
151-69-8579,Emily,Day,Female,"New York, NY [The Bronx]",18
942-71-5481,Alan,Mills,Male,"Berkeley, CA",27
643-18-0924,Kathryn,Daniels,Female,"New York, NY",20
632-31-1876,Chris,Hicks,Male,"Queens, NY",15
424-86-7169,Clarence,Myers,Male,"Sacramento, CA",21
222-95-6729,Ernest,Willis,Male,"Gainesville, FL",30
212-33-4641,Beverly,Wheeler,Female,"Atlanta, GA",38
421-08-2949,Randy,Pierce,Male,"Whitby, Yorkshire, England",37
752-11-2477,Rose,Ramos,Female,"L.A 	California, Estados Unidos ",36
223-70-7677,Tina,Lynch,Female,Alabama,16
801-45-7661,Sara,Holmes,Female,"SANTA ANA, California",16
652-18-3689,Brenda,Little,Female,"Volos, Greece",26
494-47-6966,Ruth,West,Female,"Los Angeles, CA",17
509-78-8503,Kathy,Mitchell,Female,"LONG BEACH, California",32
544-91-6482,Benjamin,Patterson,Male,"Athens, GA",17
239-57-7647,Michael,Perkins,Male,"Los Angeles, California",16
199-42-3367,Rachel,Perkins,Female,"Boston, Brooklyn USA",24
447-94-2623,Stephanie,Ferguson,Female,"Jyväskylä, Finland",20
343-02-5723,Samuel,Hill,Male,"Los Angeles, CA",30
985-33-5584,Mark,Morrison,Male,POLAND,30
334-58-2200,John,Mcdonald,Male,"Mali, Africa",26
637-23-6740,Ernest,Kim,Male,United Kingdom,28
723-32-1937,Theresa,Williams,Female,CANADA - Ontario,15
565-92-6113,Todd,Price,Male,"Chicago, IL",27
942-56-7297,Chris,Myers,Male,"LOS ANGELES, California",28
616-72-6207,Jessica,Gutierrez,Female,New Jersey,20
904-32-0212,Angela,King,Female,"Atlanta, GA",30
443-08-5793,Jeremy,Gibson,Male,"Chiswick, London, England",39
590-58-3464,Teresa,Hawkins,Female,"Pittsburgh, PA",17
724-12-7446,Mildred,Watson,Female,"Brooklyn, NY",38
288-80-1963,Lisa,Allen,Female,"Kitee, Finland",15
271-03-1686,Donald,Williamson,Male,"Birmingham, England",20
540-45-0406,Roger,Hunt,Male,Detroit MI,16
795-51-6675,Phillip,Scott,Male,"Jacksonville, FL",24
325-82-5362,Janet,Rogers,Female,"Egremont, Cumbria, England",38
999-05-3209,Mark,George,Male,Toronto,40
452-46-2758,Ronald,Meyer,Male,"New York, NY",25
309-26-5167,Karen,Rose,Female,"London, England",16
241-40-8739,Katherine,Anderson,Female,Sweden,25
795-89-2174,Evelyn,Weaver,Female,LA / NYC,18
656-20-2475,Scott,Bailey,Male,California - SF,36
826-75-8838,Juan,Gardner,Male,"Old Town, ME",32
246-97-5900,Martin,Grant,Male,"Oxford, UK",25
461-14-3409,Joshua,Owens,Male,"Amherst, MA",21
571-54-7639,Jose,Morales,Male,"Brooklyn, NY",23
414-65-6709,Shawn,Wheeler,Male,London,21
711-20-6123,Diana,Brooks,Female,Espoo/Helsinki,29
643-59-9288,Shirley,Riley,Female,"L.A 	California, Estados Unidos ",20
522-58-7973,Harry,Sanchez,Male,"New York, NY [The Bronx]",22
333-18-3580,Gary,Barnes,Male,"Los Angeles, CA",23
931-09-2222,Anna,Tucker,Female,London,31
848-59-4842,Brenda,Wilson,Female,"Glasgow, Scotland",28
241-61-0972,Scott,Mccoy,Male,"Lund, Sweden",20
338-15-8094,David,Howard,Male,Newcastle,35
295-49-5551,Matthew,Fisher,Male,"Halifax, Nova Scotia, Canada",23
610-73-8434,Ruth,Payne,Female,"Gainesville, FL",16
359-85-8607,Lisa,Morales,Female,GERMANY,16
154-84-8761,Deborah,Burton,Female,California - LA,19
915-26-7996,Wanda,Ortiz,Female,"Los Angeles, CA",16
373-41-7100,Heather,Arnold,Female,"Boston, MA",21
979-19-5249,Frank,Dean,Male,CANADA - Ontario,36
449-33-3922,Harry,Anderson,Male,"New Haven, CT",34
369-48-8684,Emily,Bowman,Female,Germany,17
336-54-1110,Patricia,Mason,Female,"Newark, NJ",14
782-21-5291,Anna,Ramos,Female,"New York, NY [Manhattan]",37
637-90-7108,Emily,Carter,Female,Angleterre,14
439-01-7143,Helen,Nelson,Female,Buenos Aires.,34
906-43-8226,Howard,Garrett,Male,"New York, NY",32
626-89-5984,Ruth,Day,Female,"Atlanta, GA",29
816-97-6168,Kenneth,Allen,Male,"Merida, Mexico",34
873-06-0568,Catherine,Bradley,Female,NY - New York City,23
377-04-5734,Maria,Williamson,Female,California,40
568-71-9368,Susan,Morris,Female,"Berkeley, CA",18
432-22-2431,David,Wheeler,Male,"LOS ANGELES, CALIFORNIA",16
585-44-8083,Beverly,Stanley,Female,"Boston, MA",40
858-93-6826,Mary,Morris,Female,"Sydney, Australia",16
801-34-2976,Dorothy,Ford,Female,"Gainesville, FL",25
803-81-4604,Katherine,Fernandez,Female,United States,18
581-79-1346,Janet,Campbell,Female,Portugal,17
893-11-5470,Katherine,Walker,Female,"San Antonio, TX",35
299-55-4777,Rebecca,Vasquez,Female,"Berlin, Germany",34
423-86-2204,Doris,Phillips,Female,"Burlington, Ontario, Canada",22
716-77-0986,Louis,Lee,Male,"New Orleans, LA",33
598-04-4665,Kelly,Hawkins,Female,"Manchester, England",23
189-84-9636,Nicole,Wilson,Female,"Birmingham, England",15
903-08-8451,Steve,Carroll,Male,"Dundee, Scotland",37
583-10-4538,Nicole,Murray,Female,"Chino Hills, CA",27
387-55-9499,Jimmy,Gomez,Male,"Boston, MA",40
418-81-4900,Victor,Brooks,Male,"Long Beach, California",32
871-58-3120,Anne,Thompson,Female,"Savannah, TN",38
985-39-5093,Paul,Hughes,Male,"Carle Place, New York",26
606-01-2730,Cheryl,Jordan,Female,Melbourne,30
583-20-6439,Diane,Mccoy,Female,"BROCKTON, Massachusetts",27
608-81-2826,Robert,Garcia,Male,katy,21
431-46-4444,Johnny,Sanchez,Male,"Oxford, UK",18
100-83-1665,Carol,Bowman,Female,"Amherst, MA",31
857-56-3049,Helen,Payne,Female,"London, England",22
437-38-2286,Billy,Murray,Male,Detroit MI,25
557-55-2136,Betty,Wood,Female,"Minneapolis, MN",24
847-80-1318,Norma,Diaz,Female,"Los Angeles, CA",27
828-28-7507,Janice,Lane,Female,"Glasgow, Scotland",33
511-09-8951,Adam,Hall,Male,YAHD!,25
643-76-2202,Irene,George,Female,"Atlanta, GA",40
236-33-5681,Keith,Castillo,Male,"Cincinnati, OH",26
310-38-3981,Margaret,James,Female,"London, United Kingdom",22
395-75-1380,Douglas,Alexander,Male,"Seattle, Washington USA",35
602-78-7884,Nicole,Flores,Female,"Santiago de los Caballeros, Domin",30
745-70-0617,Doris,Kennedy,Female,"Cleveland, OH",36
457-29-2857,Christopher,Stewart,Male,"Jacksonville, FL",38
942-89-0241,Shirley,Anderson,Female,"Paw Paw, WV",22
483-96-7943,Mary,Schmidt,Female,"Los Angeles, CA",24
963-18-2572,Kathleen,Fowler,Female,"Los Angeles, CA",17
699-49-7835,Henry,Gordon,Male,"Los Angeles, CA",20
132-26-6433,Juan,Flores,Male,"Los Angeles, CA",38
968-20-2547,Daniel,Gordon,Male,"Chicago, IL",25
633-67-8579,Ann,Marshall,Female,"Sacramento, CA",40
179-05-4754,Eugene,Lopez,Male,Örebro,14
380-56-8381,Jessica,Willis,Female,"Athens, GA",27
469-08-0806,Matthew,Wallace,Male,"Newton-le-Willows, Merseyside, England",39
195-52-9579,Benjamin,Welch,Male,"Heston, Middlesex, England",15
878-58-5117,Louise,Mills,Female,"Hunington, Long Island, NY",39
563-16-2824,Virginia,Stephens,Female,"Jackson, MS",39
705-54-4165,Marilyn,Black,Female,Chicago IL,22
777-55-6048,Brandon,Bradley,Male,New Orleans,40
586-50-7477,Donna,Hamilton,Female,"Newark, NJ",17
808-88-3167,Samuel,Holmes,Male,"Lee's Summit, MO",24
542-78-1597,Ruby,Perry,Female,"Cuomo, Puerto Rico",20
286-01-2175,Anna,Hansen,Female,"Providence, RI",28
354-23-7633,Jessica,Matthews,Female,"Bridgeport, CT",32
308-15-1053,Susan,Warren,Female,LDN,14
946-03-2494,Ann,Gonzales,Female,NY - New York City,37
944-74-6671,Ryan,Wallace,Male,"Boston, MA",24
317-77-7534,Paula,Gutierrez,Female,ES,37
646-43-2519,Eugene,Dean,Male,"Montego Bay, Jamaica",35
947-66-2469,Eugene,Gonzales,Male,"Mali, Africa",28
350-73-4677,Angela,Brown,Female,"CATHEDRAL CITY, California",30
295-69-4271,Judy,Robertson,Female,"Braintree, Essex, England",20
213-80-3927,Jason,Howard,Male,"New York, NY",29
891-78-0428,Philip,Johnson,Male,"San Francisco, CA",40
749-97-6304,Marilyn,Ward,Female,"London, England",30
992-78-2263,Anthony,Collins,Male,"Fort Wayne, Indiana",34
439-08-7934,Helen,Ruiz,Female,Cádiz,16
300-67-7887,Frances,Wood,Female,POLAND,31
171-20-9168,Donald,Torres,Male,"Boston, MA",18
511-22-8170,Marilyn,Lynch,Female,"Seattle, Washington USA",40
303-54-4818,Pamela,Duncan,Female,POLAND,40
455-56-5252,Christopher,Rose,Male,England,26
659-19-0114,Antonio,Welch,Male,"New York, NY",35
550-34-0448,Jimmy,Little,Male,"Cleveland, OH",20
622-44-4135,Anna,Stephens,Female,Aberdeen,15
225-05-4143,Gary,Hill,Male,"Normal, IL",26
683-58-2611,Kathleen,Cox,Female,"Austin, TX",25
562-68-1423,Susan,Vasquez,Female,"Ukiah, CA",40
403-72-3173,Jerry,Romero,Male,"Dayton, OH",19
921-57-9080,Jose,Green,Male,California - SF,31
628-68-6935,Thomas,Howell,Male,Norway,33
978-67-9627,Martin,Moreno,Male,"London, England",40
624-27-8566,Joyce,Ford,Female,"Toyohashi, Japan",27
343-28-7820,Peter,Knight,Male,"East Orange, NJ",17
161-92-5121,Frances,Butler,Female,England,34
569-72-7759,Julie,Montgomery,Female,"San Juan, Puerto Rico",33
327-89-0873,Ruth,Lawson,Female,"Birmingham, England",28
766-91-2305,Alan,Franklin,Male,"East Flatbush, Brooklyn, NY",40
390-03-3761,Patricia,West,Female,"Miami, Florida",30
815-37-5708,Patricia,Reid,Female,"Needham, MA",28
917-67-5703,Joan,Coleman,Female,London / Ex-Manchester,33
940-34-4516,Wayne,Foster,Male,"Venice, CA",33
602-60-6032,Willie,Wells,Male,"East Flatbush, Brooklyn, NY",23
769-38-6115,Julie,Lawrence,Female,Germany,20
259-37-4084,Margaret,Rice,Female,London,32
667-00-9707,Kathryn,Edwards,Female,"Woking, Surrey, England",21
229-42-6022,Barbara,Carpenter,Female,Oakland CA,14
725-89-7668,Peter,Wheeler,Male,"Paw Paw, WV",33
995-52-6239,Annie,Morrison,Female,"Pittsburgh, PA",29
397-92-2057,Bobby,Welch,Male,"New York, NY",27
799-01-5706,Albert,Nichols,Male,"London, England",37
929-15-1409,Alice,Marshall,Female,"Los Angeles, CA",20
121-93-8933,Linda,Wagner,Female,"St. Louis, MO",29
124-26-7626,Henry,Willis,Male,London,39
468-66-9227,Mary,Schmidt,Female,"London, England",35
123-83-0242,Brenda,Bryant,Female,Oakland CA,31
357-21-9847,Paula,Daniels,Female,"Oxford, UK",36
662-60-9369,Roy,Stanley,Male,"Los Angeles, CA",18
435-46-0307,Peter,Gonzalez,Male,"Birmingham, England",18
277-92-2305,Stephanie,Thomas,Female,"Bakersfield, CA",15
292-44-9148,Jimmy,Murray,Male,"Sevenoaks, United Kingdom",33
583-77-3898,Marie,Hall,Female,"Belgica -- Namur, Namur/Ghent, East Flanders",20
990-19-2010,Michelle,Morris,Female,"Birmingham, England",20
355-58-1946,Virginia,Kennedy,Female,New York City,28
957-07-0238,Susan,Taylor,Female,"Chino Hills, CA",15
464-38-2740,Jack,Meyer,Male,"Chicago, IL",33
340-15-3220,Paul,Lane,Male,UK,30
362-31-0134,Ashley,Franklin,Female,Atlanta  Ga,39
900-55-5703,Raymond,Garrett,Male,"Long Island, NY",22
284-27-5717,Samuel,Simpson,Male,"Kansas City, MO",21
811-79-7554,Helen,Henry,Female,"Anderson, IN",39
786-64-6900,Tina,Robinson,Female,NY - New York City,40
306-15-7053,Albert,Howell,Male,"Muskegon, MI",16
755-29-9230,Kelly,Spencer,Female,Los Angeles CA,34
138-31-5437,Lori,Davis,Female,Georgia,18
614-67-3467,Phyllis,Medina,Female,Warszawa,31
655-98-0582,Shawn,Burns,Male,"CATHEDRAL CITY, California",14
809-24-2134,Sarah,Riley,Female,"Monticello, MS",37
110-44-7393,William,Mccoy,Male,Latvia,35
641-26-6211,Denise,Welch,Female,"Los Angeles, California",25
773-82-3313,Norma,Oliver,Female,"HOUSTON, Texas",19
262-78-5243,Diane,Hawkins,Female,Norway  (Sandefjord),34
174-49-7269,Ruby,Wagner,Female,"Boston, Massachusetts",39
960-36-9999,Helen,Hudson,Female,"Newark, NJ",25
360-94-7742,Joseph,Vasquez,Male,NY - New York City,39
706-17-8623,Tina,Lawrence,Female,"London, England",24
177-27-8112,Diana,Nichols,Female,New Hampshire,38
256-92-4719,Catherine,Roberts,Female,"New York, NY",26
900-87-1702,Donald,Wright,Male,Pennsylvania,31
991-00-3773,Steve,Sanders,Male,"Nashville, TN",33
313-72-3235,Alice,Gray,Female,"Harlem, NY",38
519-95-8411,Michelle,Moore,Female,"Buffalo, New York",31
629-25-2171,Jacqueline,Black,Female,"Boston, MA",36
947-28-0517,Judith,Fisher,Female,"Oxford, UK",26
920-41-3186,Kimberly,Watkins,Female,"Detroit, MI",18
